filename,timestamp,bbox_id,mean_color,max_color,min_color,std_color,color_gradient
20232882100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.28ed4ba48b4aee9159b2097cbceab125,2023-10-15 21:00:00,0,121.55925925925926,179.0,23.0,40.15753938953025,24.72592592592592
20232882100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.28ed4ba48b4aee9159b2097cbceab125,2023-10-15 21:00:00,1,117.72183641975309,240.0,0.0,38.85809516957579,-5.170267489711932
20232882110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9c21f729dde97a5ad0c26a3f1f98b812,2023-10-15 21:10:00,0,116.6983173076923,239.0,4.0,38.11983378685927,-4.1875
20232882110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9c21f729dde97a5ad0c26a3f1f98b812,2023-10-15 21:10:00,1,122.79074074074074,184.0,16.0,39.774907260727225,29.316049382716045
20232882120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f7746b0e62dcd845bee4d098fff6a442,2023-10-15 21:20:00,0,116.27283653846153,244.0,5.0,37.37699483526716,-3.4172008547008517
20232882120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f7746b0e62dcd845bee4d098fff6a442,2023-10-15 21:20:00,1,128.86507936507937,184.0,16.0,38.444786872762265,28.296296296296305
20232882130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.32a3404710539ad62f6ce25e49488263,2023-10-15 21:30:00,0,115.29745370370371,241.0,0.0,37.40526956255281,-1.8986625514403244
20232882130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.32a3404710539ad62f6ce25e49488263,2023-10-15 21:30:00,1,108.35477582846003,198.0,0.0,44.706426634820865,31.124106562703048
20232882140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1c17344869d36ced8dc9b0061757f001,2023-10-15 21:40:00,0,121.77050395256917,245.0,0.0,42.68459040967459,-2.248682476943344
20232882140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1c17344869d36ced8dc9b0061757f001,2023-10-15 21:40:00,1,133.75892857142858,187.0,18.0,39.07907403487792,22.416666666666686
20232882140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1c17344869d36ced8dc9b0061757f001,2023-10-15 21:40:00,2,120.0290404040404,216.0,0.0,41.640693906059795,40.23063973063974
20232882140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1c17344869d36ced8dc9b0061757f001,2023-10-15 21:40:00,3,96.58219602977667,199.0,0.0,46.031870156614524,26.722497932175344
20232882150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.63ccdcc9132261c46994b9f55d0ae010,2023-10-15 21:50:00,0,111.55407407407408,237.0,3.0,36.82042058818461,-0.8256790123456739
20232882200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1e94e814c2a940b8fec2631f94a2a548,2023-10-15 22:00:00,0,109.80666666666667,247.0,4.0,36.94594189112279,-0.5777777777777828
20232882210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.61ed1533fefe03d6b53ce3520bfc56c0,2023-10-15 22:10:00,0,108.6425,238.0,3.0,37.72257349244425,3.0042857142857144
20232882220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5eb02efc73bbe3733582d9f34a7999ff,2023-10-15 22:20:00,0,118.53658536585365,253.0,5.0,42.490766607309624,-2.2308943089430926
20232882230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c3fc992767497c8701d0d441f2bd1664,2023-10-15 22:30:00,0,112.42373461012312,252.0,0.0,46.873815508310535,17.091199270405838
20232882230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c3fc992767497c8701d0d441f2bd1664,2023-10-15 22:30:00,1,117.81696428571429,197.0,1.0,49.358601656156196,32.426587301587304
20232882230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c3fc992767497c8701d0d441f2bd1664,2023-10-15 22:30:00,2,129.38071895424838,218.0,5.0,39.124910835030896,30.368191721132902
20232882230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c3fc992767497c8701d0d441f2bd1664,2023-10-15 22:30:00,3,113.3836898395722,209.0,0.0,46.46446346397115,46.83957219251336
20232882240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1a02749dc6e5b5de9d56789c879ddd1b,2023-10-15 22:40:00,0,121.875,249.0,6.0,43.53557803092982,11.411421911421911
20232882250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.455486a1b11f1b6c5f29d77d9440e978,2023-10-15 22:50:00,0,113.17037037037036,245.0,0.0,44.82955014864071,-0.675308641975306
20232882300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.fda9726e26e694a5798c0cc68b2160cd,2023-10-15 23:00:00,0,102.63795986622074,209.0,4.0,47.86780008315679,29.45930880713489
20232882300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.fda9726e26e694a5798c0cc68b2160cd,2023-10-15 23:00:00,1,109.27217741935483,247.0,0.0,47.57088726847273,9.320489844683394
20232882310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ef9ff98d66fa89f8b5ed537e29c73e7b,2023-10-15 23:10:00,0,106.8234375,252.0,0.0,50.29092003715575,7.075000000000003
20232882320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9cef8acf13bf177ba68bdb2a0f57836c,2023-10-15 23:20:00,0,154.45087719298246,247.0,9.0,56.49629120821263,22.378947368421052
20232882330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.626a0ff4658b4fafd8277c5f08d75cae,2023-10-15 23:30:00,0,126.37916666666666,247.0,0.0,56.05377796639184,16.95416666666668
20232882330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.626a0ff4658b4fafd8277c5f08d75cae,2023-10-15 23:30:00,1,154.11155913978496,242.0,20.0,56.3129505251877,19.691158900836314
20232882340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f953d6422379bf0b5eb10ba831a418f2,2023-10-15 23:40:00,0,157.13611111111112,241.0,26.0,54.30716813462537,23.853086419753083
20232882340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f953d6422379bf0b5eb10ba831a418f2,2023-10-15 23:40:00,1,137.17324805339265,255.0,0.0,59.391569033996774,19.567296996662947
20232882350_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.206eb3fb08991e4c1fab96ad2d3a76ba,2023-10-15 23:50:00,0,155.57078853046596,250.0,21.0,55.13763657864361,23.953405017921142
20232882350_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.206eb3fb08991e4c1fab96ad2d3a76ba,2023-10-15 23:50:00,1,154.74761051373955,249.0,0.0,59.50955901168037,40.812823576264435
20232890000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ba8a0721a1e3b0f40271d7fa2a58e06d,2023-10-16 00:00:00,0,160.7544493882091,248.0,12.0,56.33347144665198,38.4571746384872
20232890000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ba8a0721a1e3b0f40271d7fa2a58e06d,2023-10-16 00:00:00,1,156.36783154121864,244.0,17.0,54.77292244613773,25.342293906810028
20232890000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ba8a0721a1e3b0f40271d7fa2a58e06d,2023-10-16 00:00:00,2,121.47101449275362,204.0,3.0,44.68902620579254,25.1561996779388
20232890010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e936664d0e8f8feaa89528597e7ef328,2023-10-16 00:10:00,0,155.69892473118279,247.0,27.0,55.661425600850954,23.91397849462365
20232890010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e936664d0e8f8feaa89528597e7ef328,2023-10-16 00:10:00,1,163.7104578563996,245.0,12.0,55.282014515814126,29.946930280957332
20232890010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e936664d0e8f8feaa89528597e7ef328,2023-10-16 00:10:00,2,123.77038043478261,201.0,0.0,42.15883195502208,21.356884057971016
20232890020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.69cf7d1bc6b3dd7cc9e014edb78e7c62,2023-10-16 00:20:00,0,155.31433823529412,248.0,0.0,57.420364421495634,17.40833333333333
20232890020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.69cf7d1bc6b3dd7cc9e014edb78e7c62,2023-10-16 00:20:00,1,153.00863486842104,252.0,24.0,55.97232199975547,32.91831140350877
20232890030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.eac2296f8c06eedc71f2de979f84f107,2023-10-16 00:30:00,0,162.1171875,245.0,13.0,54.247342916666575,26.355654761904788
20232890030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.eac2296f8c06eedc71f2de979f84f107,2023-10-16 00:30:00,1,151.44292005420056,252.0,0.0,57.14561281824714,24.41305329719964
20232890030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.eac2296f8c06eedc71f2de979f84f107,2023-10-16 00:30:00,2,121.78804347826087,198.0,9.0,40.57161098491349,17.898550724637673
20232890040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c7af32cef2a2b5310b6b43ed4e2712f3,2023-10-16 00:40:00,0,154.68564814814815,247.0,15.0,56.45779132619125,28.39938271604936
20232890040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c7af32cef2a2b5310b6b43ed4e2712f3,2023-10-16 00:40:00,1,151.8294642857143,246.0,0.0,56.51325719686245,23.736904761904782
20232890100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e89336df5d9d206fa5df94a339f1e2ec,2023-10-16 01:00:00,0,112.95247933884298,196.0,7.0,37.58747118017715,11.192837465564736
20232890100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e89336df5d9d206fa5df94a339f1e2ec,2023-10-16 01:00:00,1,119.36767399267399,255.0,1.0,42.821685809202684,18.325396825396822
20232890100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e89336df5d9d206fa5df94a339f1e2ec,2023-10-16 01:00:00,2,152.4525506376594,243.0,7.0,55.028675255688036,17.939234808702167
20232890100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e89336df5d9d206fa5df94a339f1e2ec,2023-10-16 01:00:00,3,106.79739010989012,216.0,8.0,39.92865572660228,34.130952380952394
20232890110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.254ddcb413076c03bafc9fa8126a06c2,2023-10-16 01:10:00,0,162.63392857142858,244.0,29.0,53.75926202631455,30.672222222222217
20232890120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d7512692f31163b63a16db911964289c,2023-10-16 01:20:00,0,162.14551282051283,241.0,21.0,53.73459211831453,31.44700854700855
20232890130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2370d2fb53a55d1e35bd56f46667e923,2023-10-16 01:30:00,0,150.49820788530465,248.0,9.0,56.419209821936484,27.342891278375134
20232890140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ee9e4442406909a9985675bb691f6a51,2023-10-16 01:40:00,0,148.38888888888889,255.0,22.0,56.790465090139215,27.337962962962962
20232890150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cc3594455836f295e993b0195be133e1,2023-10-16 01:50:00,0,155.66502192982455,252.0,13.0,54.94601780862591,49.58698830409358
20232890200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.46a2f2b6f5284f33a7a11734ec68f8d6,2023-10-16 02:00:00,0,157.45426065162908,242.0,13.0,54.34499271990518,47.073517126148715
20232890210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7838ba269e6beff8ab9288bd88f196d1,2023-10-16 02:10:00,0,158.06973684210527,245.0,12.0,55.509805960978504,46.02280701754384
20232890220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c0608548f93127407e3f2e07944ad434,2023-10-16 02:20:00,0,156.63444444444445,255.0,18.0,55.83552963065545,28.48444444444445
20232890230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1fd2a08063aefae1e16c7e362e1b2739,2023-10-16 02:30:00,0,154.044921875,249.0,11.0,56.31257746243415,30.221354166666657
20232890240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5779c76fd75778a33e87a10ca1277802,2023-10-16 02:40:00,0,153.4172149122807,245.0,15.0,57.18772708444874,50.41154970760235
20232890250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cf1fcf774b55baf88e0543b296940cbc,2023-10-16 02:50:00,0,159.03680555555556,249.0,12.0,55.75676995084167,43.99907407407406
20232890300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.49c49780fd232fac6d6abdff983d5e4e,2023-10-16 03:00:00,0,154.21162280701753,242.0,9.0,55.46462596404495,46.65350877192981
20232890310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b9e9742ec721cea96e0b1d66f2ab6a48,2023-10-16 03:10:00,0,154.46428571428572,250.0,7.0,54.22194850377922,45.32501889644749
20232890320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.8416fcd50862f207d3cafed99e70e3b4,2023-10-16 03:20:00,0,153.9020562770563,247.0,13.0,54.2495200778049,42.02380952380952
20232890330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.87fd0d27132bc076bcfaa74c91e6f953,2023-10-16 03:30:00,0,154.2862811791383,240.0,13.0,53.80870431321048,43.627362055933474
20232890340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9f9d8297d20521606897c2fe215180c2,2023-10-16 03:40:00,0,158.24398395721926,247.0,4.0,52.4213183372342,33.28609625668449
20232890340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9f9d8297d20521606897c2fe215180c2,2023-10-16 03:40:00,1,173.99553571428572,242.0,55.0,42.41225161687375,-46.75595238095238
20232890340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9f9d8297d20521606897c2fe215180c2,2023-10-16 03:40:00,2,121.31060606060606,237.0,4.0,51.2404341834033,7.7474747474747545
20232890350_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c6b51da00bc30ff5a0dc6db275205fef,2023-10-16 03:50:00,0,155.19736842105263,243.0,9.0,52.90528724912202,39.58054226475281
20232890400_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.43bb5e603e04e3960f9789d2b362fac7,2023-10-16 04:00:00,0,157.1963768115942,247.0,11.0,52.996881107876156,30.13816425120774
20232890410_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.60dacf0127f8151c024295b951ed158f,2023-10-16 04:10:00,0,156.9898097826087,248.0,4.0,52.9931474186369,18.716485507246375
20232890420_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.042cad7382b722d60751a22feda47cfd,2023-10-16 04:20:00,0,160.97593167701862,244.0,10.0,50.934041609015004,23.696687370600415
20232890440_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1610d2efb57f1614994c21afaadd2c8d,2023-10-16 04:40:00,0,157.5638586956522,249.0,13.0,50.14737788781694,41.45833333333334
20232890440_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1610d2efb57f1614994c21afaadd2c8d,2023-10-16 04:40:00,1,169.15178571428572,240.0,14.0,43.551633933066114,-13.25
20232890440_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1610d2efb57f1614994c21afaadd2c8d,2023-10-16 04:40:00,2,128.69782608695652,233.0,8.0,49.039469414865145,8.71014492753622
20232890450_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d80521b3accc91084ed32c42dd245806,2023-10-16 04:50:00,0,158.94953416149067,255.0,10.0,51.706497601297,26.15838509316771
20232890500_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.18e32e2ae824a9159d16b3be71ea32f3,2023-10-16 05:00:00,0,158.75833333333333,242.0,20.0,50.62424142092842,19.855555555555554
20232890510_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1623515b1d6f5ddc55cccce8ed17541b,2023-10-16 05:10:00,0,154.13235294117646,242.0,5.0,51.954916659079565,29.241830065359466
20232890520_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e1006c66a593ba681d0c0013e2fc2174,2023-10-16 05:20:00,0,157.9195652173913,241.0,13.0,50.839389554220126,28.795169082125597
20232890530_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.853857f524f232ded88ed5c4a17065ec,2023-10-16 05:30:00,0,149.0647619047619,251.0,6.0,53.71996699100567,27.512380952380965
20232890540_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ff02dfd5d6611a124aff050cfb540901,2023-10-16 05:40:00,0,152.44384057971016,245.0,11.0,52.07808829922736,32.88647342995168
20232890540_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ff02dfd5d6611a124aff050cfb540901,2023-10-16 05:40:00,1,180.61458333333334,249.0,12.0,44.417378775951974,18.06944444444443
20232890550_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ccf1d645fa2a433759ff5a5f10d3c9a7,2023-10-16 05:50:00,0,152.59944444444446,249.0,7.0,51.91553074971585,25.719259259259246
20232890600_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7498820139be167089f64c4cd398afcf,2023-10-16 06:00:00,0,128.5425925925926,233.0,0.0,47.74673449574179,14.917695473251044
20232890600_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7498820139be167089f64c4cd398afcf,2023-10-16 06:00:00,1,177.4707792207792,250.0,18.0,46.90193337100582,22.17748917748915
20232890620_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4a95e83bc982de91e89f93f5501ce901,2023-10-16 06:20:00,0,133.40508021390374,232.0,13.0,48.70497043746584,15.951871657754026
20232890630_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cece5fc6605288525ba96e743c609f7f,2023-10-16 06:30:00,0,150.4976851851852,242.0,2.0,51.79391135935663,7.724074074074082
20232890650_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f184970512686268ff8cee69d8537519,2023-10-16 06:50:00,0,137.22727272727272,229.0,18.0,46.5250689085681,5.3796791443850225
20232890650_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f184970512686268ff8cee69d8537519,2023-10-16 06:50:00,1,149.2367216117216,244.0,8.0,52.29502378170502,-4.8064713064712805
20232890700_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7bba1b247b17469d2bfad7c5eaa6c384,2023-10-16 07:00:00,0,133.30263157894737,232.0,21.0,46.044082539827436,5.251461988304101
20232890710_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.807e93b00e490d592eae55f6833ceaed,2023-10-16 07:10:00,0,135.35526315789474,229.0,16.0,47.08245702361452,1.0318979266347696
20232890720_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1fe923400496eb923d742628d3b99193,2023-10-16 07:20:00,0,135.84320175438597,234.0,11.0,46.361430225520294,4.062865497076018
20232890730_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ada3bde0433c95f391970c449455d6f3,2023-10-16 07:30:00,0,136.00104166666668,223.0,30.0,45.08215878350988,4.526388888888903
20232890740_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4297ae72d8f7dedc6d37c8e47abad1bc,2023-10-16 07:40:00,0,134.2701923076923,232.0,25.0,46.38197465654024,8.29102564102564
20232890750_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e508fb7fdde201756ddd8fdc1be086e0,2023-10-16 07:50:00,0,134.67211538461538,229.0,24.0,47.10962247928264,11.975641025641039
20232890800_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.83f716836f2a9ca8669e60fc8030f612,2023-10-16 08:00:00,0,132.94132653061226,238.0,19.0,46.347208484381646,10.849206349206355
20232890810_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.259049ef5d0de735850375b3a5483a6f,2023-10-16 08:10:00,0,134.74825174825176,235.0,16.0,46.61585590138982,12.456876456876472
20232890810_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.259049ef5d0de735850375b3a5483a6f,2023-10-16 08:10:00,1,155.16964285714286,240.0,6.0,51.50510349069046,15.521428571428572
20232890820_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6d03ce4f92b00d4b7fac65d7184b61dd,2023-10-16 08:20:00,0,136.40873015873015,244.0,28.0,49.15713793030077,20.873015873015873
20232890820_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6d03ce4f92b00d4b7fac65d7184b61dd,2023-10-16 08:20:00,1,124.11293859649123,235.0,2.0,47.144611970572825,34.98976608187135
20232890820_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6d03ce4f92b00d4b7fac65d7184b61dd,2023-10-16 08:20:00,2,153.06655844155844,240.0,14.0,49.47907650241968,22.12770562770561
20232890830_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.248bd24a0742579fc2f50df4b4535db6,2023-10-16 08:30:00,0,134.19772727272726,228.0,21.0,48.34452895295595,14.26565656565657
20232890840_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e5a5e0e7c55503382d4b57d07cb02a51,2023-10-16 08:40:00,0,134.2901515151515,243.0,1.0,49.81327156711821,14.49797979797978
20232890840_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.e5a5e0e7c55503382d4b57d07cb02a51,2023-10-16 08:40:00,1,160.10680076628353,241.0,7.0,50.43265483846841,9.492337164750978
20232890850_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b87993b5314cec8db7725d8b24c21f84,2023-10-16 08:50:00,0,157.64953703703705,243.0,6.0,51.32745141056766,14.756172839506178
20232890850_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b87993b5314cec8db7725d8b24c21f84,2023-10-16 08:50:00,1,136.71742424242424,238.0,18.0,48.65854746958978,11.366666666666674
20232890900_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ecb44ba55771fbab0b8ea846c5241641,2023-10-16 09:00:00,0,154.17062818336163,240.0,9.0,52.81225921161608,19.238256932654195
20232890900_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ecb44ba55771fbab0b8ea846c5241641,2023-10-16 09:00:00,1,139.0987215909091,234.0,12.0,49.488084522734425,-4.089962121212125
20232890910_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ac87ffc5f7c04e9eab46fbdff085143d,2023-10-16 09:10:00,0,129.10202205882354,247.0,5.0,53.79008146078919,-4.734068627450981
20232890910_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ac87ffc5f7c04e9eab46fbdff085143d,2023-10-16 09:10:00,1,156.1469298245614,242.0,4.0,51.061185255503325,9.24035087719301
20232890920_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ec48b592f90faf935d7e03e026e464a6,2023-10-16 09:20:00,0,155.73771929824562,250.0,8.0,52.056190777919696,16.237426900584808
20232890930_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.aaa71f3eab653062670dc21018d3249f,2023-10-16 09:30:00,0,154.27894736842106,245.0,11.0,52.25959405527173,17.73333333333332
20232890940_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2bedeeff10e08e4cb22d59122bdacf82,2023-10-16 09:40:00,0,154.94310035842295,240.0,9.0,51.52455209435574,14.204898446833937
20232890950_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.9f9720b64939525b0145c62b54a918cd,2023-10-16 09:50:00,0,157.7741935483871,247.0,16.0,50.250987184923176,13.739247311827967
20232891000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.fc270315e33df2172aba8f8efb8cee52,2023-10-16 10:00:00,0,151.07338709677418,240.0,8.0,52.51503871990748,21.09569892473118
20232891010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.03dd2a0654615377322cfb882c7e53d5,2023-10-16 10:10:00,0,154.07078853046596,238.0,8.0,51.32557726374905,20.622461170848254
20232891010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.03dd2a0654615377322cfb882c7e53d5,2023-10-16 10:10:00,1,140.83382352941177,236.0,0.0,49.092083674440524,-20.115686274509812
20232891020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.04a80da6dce56424efc8bc4d3dbb9011,2023-10-16 10:20:00,0,155.92417279411765,250.0,15.0,50.1510241620204,17.87561274509804
20232891020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.04a80da6dce56424efc8bc4d3dbb9011,2023-10-16 10:20:00,1,135.37689393939394,244.0,1.0,50.401804059711985,-8.323232323232332
20232891020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.04a80da6dce56424efc8bc4d3dbb9011,2023-10-16 10:20:00,2,153.59595959595958,237.0,9.0,53.772607496833075,38.82828282828282
20232891030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.dee211c29271bfc5ee6e9c119cb191b6,2023-10-16 10:30:00,0,157.1223908918406,254.0,15.0,49.182001493879625,17.468690702087287
20232891030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.dee211c29271bfc5ee6e9c119cb191b6,2023-10-16 10:30:00,1,140.5712962962963,245.0,9.0,51.34265346655043,-31.882716049382722
20232891040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.51662bce50372c19d763164be88b061a,2023-10-16 10:40:00,0,157.91452205882354,236.0,11.0,48.83099465615878,16.79534313725489
20232891040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.51662bce50372c19d763164be88b061a,2023-10-16 10:40:00,1,136.07597623089984,248.0,2.0,51.85677759089442,-15.320316921335603
20232891050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f2ba21323d1d6e92df1b87227eb9dfa3,2023-10-16 10:50:00,0,155.32638888888889,242.0,6.0,50.35563866433639,18.56018518518519
20232891050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f2ba21323d1d6e92df1b87227eb9dfa3,2023-10-16 10:50:00,1,140.51608187134502,236.0,5.0,50.35374605104782,-13.861598440545833
20232891100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ff327d332a1c732b3f406abcdd1c2c46,2023-10-16 11:00:00,0,132.64375,255.0,0.0,52.66092560843856,-4.7733333333333405
20232891100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.ff327d332a1c732b3f406abcdd1c2c46,2023-10-16 11:00:00,1,140.05177345537757,241.0,0.0,51.6456794869571,42.348970251716224
20232891110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.710c6af56a4085f66c106164e1604241,2023-10-16 11:10:00,0,154.15277777777777,243.0,18.0,48.81488404925145,23.96464646464645
20232891110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.710c6af56a4085f66c106164e1604241,2023-10-16 11:10:00,1,137.776740237691,236.0,11.0,50.783782843544316,-16.632710809281278
20232891120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b2b34808e7f8b9f142a7382d0e6638a4,2023-10-16 11:20:00,0,151.86687306501548,239.0,18.0,48.459041641861475,28.926728586171294
20232891120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b2b34808e7f8b9f142a7382d0e6638a4,2023-10-16 11:20:00,1,141.9454365079365,239.0,8.0,50.62319954674086,-23.89550264550266
20232891130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.431fe2cc234e891fa5b78a87d05e0e74,2023-10-16 11:30:00,0,152.53748006379584,242.0,18.0,47.55592475827627,34.32642211589581
20232891130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.431fe2cc234e891fa5b78a87d05e0e74,2023-10-16 11:30:00,1,138.58040935672514,249.0,4.0,49.8830979026227,-13.667966211825842
20232891140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.39d477dccb1d9a2d185e04b460a51143,2023-10-16 11:40:00,0,148.31642857142856,236.0,15.0,48.717148800447035,34.97999999999999
20232891140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.39d477dccb1d9a2d185e04b460a51143,2023-10-16 11:40:00,1,142.13777777777779,247.0,7.0,50.44098769360264,-21.91407407407408
